	region
16201x20039	0.0
16519x20221	0.0
16202x20403	0.0
16519x20585	0.0
16202x20767	0.0
16519x20950	0.0
16202x21132	0.0
16519x21314	0.0
16202x21496	0.0
16519x21679	0.0
16202x21861	0.0
16519x22043	0.0
16202x22225	0.0
16519x22407	0.0
16202x22590	0.0
16519x22772	0.0
16202x22954	0.0
16519x23136	0.0
16202x23319	0.0
16519x23501	0.0
16202x23683	0.0
16519x23865	0.0
16202x24048	0.0
16519x24230	0.0
16202x24412	0.0
16519x24594	0.0
16202x24776	0.0
16519x24959	0.0
16202x25141	0.0
16519x25323	0.0
16202x25505	0.0
16520x25687	0.0
16203x25870	0.0
16520x26052	0.0
16203x26234	0.0
16520x26416	0.0
16203x26599	0.0
16520x26781	0.0
16203x26963	0.0
16520x27145	0.0
16203x27328	0.0
16520x27510	0.0
16203x27692	0.0
16520x27874	0.0
16833x4732	1.0
17150x4914	1.0
16833x5096	1.0
17150x5278	1.0
16833x5461	1.0
17150x5643	1.0
16833x5825	1.0
17150x6007	1.0
16833x6189	1.0
17150x6372	1.0
16833x6554	1.0
17150x6736	1.0
16833x6918	1.0
17150x7100	1.0
16833x7283	1.0
17150x7465	1.0
16833x7647	1.0
17150x7829	1.0
16833x8012	1.0
17151x8194	0.0
16833x8376	0.0
17151x8558	0.0
16834x8741	0.0
17151x8923	0.0
16834x9105	0.0
17151x9287	0.0
16834x9469	0.0
17151x9652	0.0
16834x9834	0.0
17151x10016	0.0
16834x10198	0.0
17151x10381	0.0
16834x10563	0.0
17151x10745	0.0
16834x10927	0.0
17151x11109	0.0
16834x11292	0.0
17151x11474	0.0
16834x11656	0.0
17151x11838	0.0
16834x12021	0.0
17151x12203	0.0
16834x12385	0.0
17151x12567	0.0
16834x12749	0.0
17151x12932	0.0
16834x13114	0.0
17151x13296	0.0
16834x13478	0.0
17152x13661	0.0
16834x13843	0.0
17152x14025	0.0
16835x14207	0.0
17152x14389	0.0
16835x14572	0.0
17152x14754	0.0
16835x14936	0.0
17152x15118	0.0
16835x15301	0.0
17152x15483	0.0
16835x15665	0.0
17152x15847	0.0
16835x16030	0.0
17152x16212	0.0
16835x16394	0.0
17152x16576	0.0
16835x16758	0.0
17152x16941	0.0
16835x17123	0.0
17152x17305	0.0
16835x17487	0.0
17152x17669	0.0
16835x17852	0.0
17152x18034	0.0
16835x18216	0.0
17152x18398	0.0
16835x18581	0.0
17152x18763	0.0
16835x18945	0.0
17153x19127	0.0
16835x19310	0.0
17153x19492	0.0
16836x19674	0.0
17153x19856	0.0
16836x20038	0.0
17153x20221	0.0
16836x20403	0.0
17153x20585	0.0
16836x20767	0.0
17153x20950	0.0
16836x21132	0.0
17153x21314	0.0
16836x21496	0.0
17153x21678	0.0
16836x21861	0.0
17153x22043	0.0
16836x22225	0.0
17153x22407	0.0
16836x22590	0.0
17153x22772	0.0
16836x22954	0.0
17153x23136	0.0
16836x23319	0.0
17153x23501	0.0
16836x23683	0.0
17153x23865	0.0
16836x24047	0.0
17153x24230	0.0
16836x24412	0.0
17154x24594	0.0
16836x24776	0.0
17154x24958	0.0
16837x25141	0.0
17154x25323	0.0
16837x25505	0.0
17154x25687	0.0
16837x25870	0.0
17154x26052	0.0
16837x26234	0.0
17154x26416	0.0
16837x26599	0.0
17154x26781	0.0
16837x26963	0.0
17154x27145	0.0
16837x27327	0.0
17154x27510	0.0
16837x27692	0.0
17154x27874	0.0
17467x4732	1.0
17784x4914	1.0
17467x5096	1.0
17784x5278	1.0
17467x5460	1.0
17784x5643	1.0
17467x5825	1.0
17784x6007	1.0
17467x6189	1.0
17784x6371	1.0
17467x6554	1.0
17784x6736	1.0
17467x6918	1.0
17784x7100	1.0
17467x7283	1.0
17785x7465	1.0
17467x7647	1.0
17785x7829	0.0
17468x8012	0.0
17785x8194	0.0
17468x8376	0.0
17785x8558	0.0
17468x8740	0.0
17785x8923	0.0
17468x9105	0.0
17785x9287	0.0
17468x9469	0.0
17785x9652	0.0
17468x9834	0.0
17785x10016	0.0
17468x10198	0.0
17785x10380	0.0
17468x10563	0.0
17785x10745	0.0
17468x10927	0.0
17785x11109	0.0
17468x11292	0.0
17785x11474	0.0
17468x11656	0.0
17785x11838	0.0
17468x12020	0.0
17785x12203	0.0
17468x12385	0.0
17785x12567	0.0
17468x12749	0.0
17786x12932	0.0
17468x13114	0.0
17786x13296	0.0
17469x13478	0.0
17786x13660	0.0
17469x13843	0.0
17786x14025	0.0
17469x14207	0.0
17786x14389	0.0
17469x14572	0.0
17786x14754	0.0
17469x14936	0.0
17786x15118	0.0
17469x15301	0.0
17786x15483	0.0
17469x15665	0.0
17786x15847	0.0
17469x16029	0.0
17786x16212	0.0
17469x16394	0.0
17786x16576	0.0
17469x16758	0.0
17786x16940	0.0
17469x17123	0.0
17786x17305	0.0
17469x17487	0.0
17786x17669	0.0
17469x17852	0.0
17786x18034	0.0
17469x18216	0.0
17787x18398	0.0
17469x18581	0.0
17787x18763	0.0
17470x18945	0.0
17787x19127	0.0
17470x19309	0.0
17787x19492	0.0
17470x19674	0.0
17787x19856	0.0
17470x20038	0.0
17787x20221	0.0
17470x20403	0.0
17787x20585	0.0
17470x20767	0.0
17787x20949	0.0
17470x21132	0.0
17787x21314	0.0
17470x21496	0.0
17787x21678	0.0
17470x21861	0.0
17787x22043	0.0
17470x22225	0.0
17787x22407	0.0
17470x22589	0.0
17787x22772	0.0
17470x22954	0.0
17787x23136	0.0
17470x23318	0.0
17787x23501	0.0
17470x23683	0.0
17788x23865	0.0
17470x24047	0.0
17788x24229	0.0
17471x24412	0.0
17788x24594	0.0
17471x24776	0.0
17788x24958	0.0
17471x25141	0.0
17788x25323	0.0
17471x25505	0.0
17788x25687	0.0
17471x25870	0.0
17788x26052	0.0
17471x26234	0.0
17788x26416	0.0
17471x26598	0.0
17788x26781	0.0
17471x26963	0.0
17788x27145	0.0
17471x27327	0.0
17788x27509	0.0
17471x27692	0.0
17788x27874	0.0
18101x4731	1.0
18418x4914	1.0
18101x5096	1.0
18418x5278	1.0
18101x5460	1.0
18418x5642	1.0
18101x5825	1.0
18418x6007	1.0
18101x6189	1.0
18418x6371	1.0
18101x6554	1.0
18419x6736	1.0
18101x6918	1.0
18419x7100	1.0
18102x7283	1.0
18419x7465	1.0
18102x7647	1.0
18419x7829	0.0
18102x8011	0.0
18419x8194	0.0
18102x8376	0.0
18419x8558	0.0
18102x8740	0.0
18419x8922	0.0
18102x9105	0.0
18419x9287	0.0
18102x9469	0.0
18419x9651	0.0
18102x9834	0.0
18419x10016	0.0
18102x10198	0.0
18419x10380	0.0
18102x10563	0.0
18419x10745	0.0
18102x10927	0.0
18419x11109	0.0
18102x11291	0.0
18419x11474	0.0
18102x11656	0.0
18419x11838	0.0
18102x12020	0.0
18420x12203	0.0
18102x12385	0.0
18420x12567	0.0
18103x12749	0.0
18420x12931	0.0
18103x13114	0.0
18420x13296	0.0
18103x13478	0.0
18420x13660	0.0
18103x13843	0.0
18420x14025	0.0
18103x14207	0.0
18420x14389	0.0
18103x14572	0.0
18420x14754	0.0
18103x14936	0.0
18420x15118	0.0
18103x15300	0.0
18420x15483	0.0
18103x15665	0.0
18420x15847	0.0
18103x16029	0.0
18420x16211	0.0
18103x16394	0.0
18420x16576	0.0
18103x16758	0.0
18420x16940	0.0
18103x17123	0.0
18420x17305	0.0
18103x17487	0.0
18421x17669	0.0
18103x17852	0.0
18421x18034	0.0
18104x18216	0.0
18421x18398	0.0
18104x18580	0.0
18421x18763	0.0
18104x18945	0.0
18421x19127	0.0
18104x19309	0.0
18421x19492	0.0
18104x19674	0.0
18421x19856	0.0
18104x20038	0.0
18421x20220	0.0
18104x20403	0.0
18421x20585	0.0
18104x20767	0.0
18421x20949	0.0
18104x21132	0.0
18421x21314	0.0
18104x21496	0.0
18421x21678	0.0
18104x21860	0.0
18421x22043	0.0
18104x22225	0.0
18421x22407	0.0
18104x22589	0.0
18421x22772	0.0
18104x22954	0.0
18422x23136	0.0
18104x23318	0.0
18422x23500	0.0
18105x23683	0.0
18422x23865	0.0
18105x24047	0.0
18422x24229	0.0
18105x24412	0.0
18422x24594	0.0
18105x24776	0.0
18422x24958	0.0
18105x25141	0.0
18422x25323	0.0
18105x25505	0.0
18422x25687	0.0
18105x25869	0.0
18422x26052	0.0
18105x26234	0.0
18422x26416	0.0
18105x26598	0.0
18422x26780	0.0
18105x26963	0.0
18422x27145	0.0
18105x27327	0.0
18422x27509	0.0
18105x27692	0.0
18422x27874	0.0
18735x4731	1.0
19052x4913	1.0
18735x5096	1.0
19052x5278	1.0
18735x5460	1.0
19052x5642	1.0
18735x5825	1.0
19053x6007	1.0
18736x6189	1.0
19053x6371	1.0
18736x6554	1.0
19053x6736	1.0
18736x6918	1.0
19053x7100	1.0
18736x7282	1.0
19053x7465	0.0
18736x7647	0.0
19053x7829	0.0
18736x8011	0.0
19053x8193	0.0
18736x8376	0.0
19053x8558	0.0
18736x8740	0.0
19053x8922	0.0
18736x9105	0.0
19053x9287	0.0
18736x9469	0.0
19053x9651	0.0
18736x9834	0.0
19053x10016	0.0
18736x10198	0.0
19053x10380	0.0
18736x10562	0.0
19053x10745	0.0
18736x10927	0.0
19053x11109	0.0
18736x11291	0.0
19054x11474	0.0
18736x11656	0.0
19054x11838	0.0
18737x12020	0.0
19054x12202	0.0
18737x12385	0.0
19054x12567	0.0
18737x12749	0.0
19054x12931	0.0
18737x13114	0.0
19054x13296	0.0
18737x13478	0.0
19054x13660	0.0
18737x13842	0.0
19054x14025	0.0
18737x14207	0.0
19054x14389	0.0
18737x14571	0.0
19054x14754	0.0
18737x14936	0.0
19054x15118	0.0
18737x15300	0.0
19054x15482	0.0
18737x15665	0.0
19054x15847	0.0
18737x16029	0.0
19054x16211	0.0
18737x16394	0.0
19054x16576	0.0
18737x16758	0.0
19055x16940	0.0
18737x17123	0.0
19055x17305	0.0
18738x17487	0.0
19055x17669	0.0
18738x17851	0.0
19055x18034	0.0
18738x18216	0.0
19055x18398	0.0
18738x18580	0.0
19055x18762	0.0
18738x18945	0.0
19055x19127	0.0
18738x19309	0.0
19055x19491	0.0
18738x19674	0.0
19055x19856	0.0
18738x20038	0.0
19055x20220	0.0
18738x20403	0.0
19055x20585	0.0
18738x20767	0.0
19055x20949	0.0
18738x21131	0.0
19055x21314	0.0
18738x21496	0.0
19055x21678	0.0
18738x21860	0.0
19055x22043	0.0
18738x22225	0.0
19056x22407	0.0
18738x22589	0.0
19056x22771	0.0
18739x22954	0.0
19056x23136	0.0
18739x23318	0.0
19056x23500	0.0
18739x23683	0.0
19056x23865	0.0
18739x24047	0.0
19056x24229	0.0
18739x24412	0.0
19056x24594	0.0
18739x24776	0.0
19056x24958	0.0
18739x25140	0.0
19056x25323	0.0
18739x25505	0.0
19056x25687	0.0
18739x25869	0.0
19056x26051	0.0
18739x26234	0.0
19056x26416	0.0
18739x26598	0.0
19056x26780	0.0
18739x26963	0.0
19056x27145	0.0
18739x27327	0.0
19056x27509	0.0
18739x27692	0.0
19057x27874	0.0
19369x4731	1.0
19686x4913	1.0
19369x5096	1.0
19687x5278	0.0
19370x5460	1.0
19687x5642	0.0
19370x5825	1.0
19687x6007	0.0
19370x6189	1.0
19687x6371	0.0
19370x6553	1.0
19687x6736	1.0
19370x6918	1.0
19687x7100	1.0
19370x7282	1.0
19687x7464	0.0
19370x7647	0.0
19687x7829	0.0
19370x8011	0.0
19687x8193	0.0
19370x8376	0.0
19687x8558	0.0
19370x8740	0.0
19687x8922	0.0
19370x9105	0.0
19687x9287	0.0
19370x9469	0.0
19687x9651	0.0
19370x9833	0.0
19687x10016	0.0
19370x10198	0.0
19687x10380	0.0
19370x10562	0.0
19688x10745	0.0
19371x10927	0.0
19688x11109	0.0
19371x11291	0.0
19688x11473	0.0
19371x11656	0.0
19688x11838	0.0
19371x12020	0.0
19688x12202	0.0
19371x12385	0.0
19688x12567	0.0
19371x12749	0.0
19688x12931	0.0
19371x13113	0.0
19688x13296	0.0
19371x13478	0.0
19688x13660	0.0
19371x13842	0.0
19688x14025	0.0
19371x14207	0.0
19688x14389	0.0
19371x14571	0.0
19688x14753	0.0
19371x14936	0.0
19688x15118	0.0
19371x15300	0.0
19688x15482	0.0
19371x15665	0.0
19688x15847	0.0
19371x16029	0.0
19689x16211	0.0
19372x16394	0.0
19689x16576	0.0
19372x16758	0.0
19689x16940	0.0
19372x17122	0.0
19689x17305	0.0
19372x17487	0.0
19689x17669	0.0
19372x17851	0.0
19689x18033	0.0
19372x18216	0.0
19689x18398	0.0
19372x18580	0.0
19689x18762	0.0
19372x18945	0.0
19689x19127	0.0
19372x19309	0.0
19689x19491	0.0
19372x19674	0.0
19689x19856	0.0
19372x20038	0.0
19689x20220	0.0
19372x20402	0.0
19689x20585	0.0
19372x20767	0.0
19689x20949	0.0
19372x21131	0.0
19689x21314	0.0
19372x21496	0.0
19690x21678	0.0
19372x21860	0.0
19690x22042	0.0
19373x22225	0.0
19690x22407	0.0
19373x22589	0.0
19690x22771	0.0
19373x22954	0.0
19690x23136	0.0
19373x23318	0.0
19690x23500	0.0
19373x23682	0.0
19690x23865	0.0
19373x24047	0.0
19690x24229	0.0
19373x24411	0.0
19690x24594	0.0
19373x24776	0.0
19690x24958	0.0
19373x25140	0.0
19690x25322	0.0
19373x25505	0.0
19690x25687	0.0
19373x25869	0.0
19690x26051	0.0
19373x26234	0.0
19690x26416	0.0
19373x26598	0.0
19690x26780	0.0
19373x26963	0.0
19691x27145	0.0
19373x27327	0.0
19691x27509	0.0
19374x27691	0.0
19691x27874	0.0
20004x4731	0.0
20321x4913	0.0
20004x5095	0.0
20321x5278	0.0
20004x5460	0.0
20321x5642	0.0
20004x5824	0.0
20321x6007	0.0
20004x6189	0.0
20321x6371	0.0
20004x6553	0.0
20321x6735	0.0
20004x6918	0.0
20321x7100	0.0
20004x7282	0.0
20321x7464	0.0
20004x7647	0.0
20321x7829	0.0
20004x8011	0.0
20321x8193	0.0
20004x8376	0.0
20321x8558	0.0
20004x8740	0.0
20321x8922	0.0
20004x9104	0.0
20321x9287	0.0
20004x9469	0.0
20321x9651	0.0
20004x9833	0.0
20322x10015	0.0
20005x10198	0.0
20322x10380	0.0
20005x10562	0.0
20322x10744	0.0
20005x10927	0.0
20322x11109	0.0
20005x11291	0.0
20322x11473	0.0
20005x11656	0.0
20322x11838	0.0
20005x12020	0.0
20322x12202	0.0
20005x12384	0.0
20322x12567	0.0
20005x12749	0.0
20322x12931	0.0
20005x13113	0.0
20322x13296	0.0
20005x13478	0.0
20322x13660	0.0
20005x13842	0.0
20322x14024	0.0
20005x14207	0.0
20322x14389	0.0
20005x14571	0.0
20322x14753	0.0
20005x14936	0.0
20322x15118	0.0
20005x15300	0.0
20323x15482	0.0
20006x15665	0.0
20323x15847	0.0
20006x16029	0.0
20323x16211	0.0
20006x16393	0.0
20323x16576	0.0
20006x16758	0.0
20323x16940	0.0
20006x17122	0.0
20323x17304	0.0
20006x17487	0.0
20323x17669	0.0
20006x17851	0.0
20323x18033	0.0
20006x18216	0.0
20323x18398	0.0
20006x18580	0.0
20323x18762	0.0
20006x18945	0.0
20323x19127	0.0
20006x19309	0.0
20323x19491	0.0
20006x19673	0.0
20323x19856	0.0
20006x20038	0.0
20323x20220	0.0
20006x20402	0.0
20323x20585	0.0
20006x20767	0.0
20324x20949	0.0
20007x21131	0.0
20324x21313	0.0
20007x21496	0.0
20324x21678	0.0
20007x21860	0.0
20324x22042	0.0
20007x22225	0.0
20324x22407	0.0
20007x22589	0.0
20324x22771	0.0
20007x22953	0.0
20324x23136	0.0
20007x23318	0.0
20324x23500	0.0
20007x23682	0.0
20324x23865	0.0
20007x24047	0.0
20324x24229	0.0
20007x24411	0.0
20324x24593	0.0
20007x24776	0.0
20324x24958	0.0
20007x25140	0.0
20324x25322	0.0
20007x25505	0.0
20324x25687	0.0
20007x25869	0.0
20324x26051	0.0
20007x26234	0.0
20325x26416	0.0
20008x26598	0.0
20325x26780	0.0
20008x26962	0.0
20325x27145	0.0
20008x27327	0.0
20325x27509	0.0
20008x27691	0.0
20325x27873	0.0
20638x4731	0.0
20955x4913	0.0
20638x5095	0.0
20955x5278	0.0
20638x5460	0.0
20955x5642	0.0
20638x5824	0.0
20955x6006	0.0
20638x6189	0.0
20955x6371	0.0
20638x6553	0.0
20955x6735	0.0
20638x6918	0.0
20955x7100	0.0
20638x7282	0.0
20955x7464	0.0
20638x7647	0.0
20955x7829	0.0
20638x8011	0.0
20955x8193	0.0
20638x8375	0.0
20955x8558	0.0
20638x8740	0.0
20955x8922	0.0
20638x9104	0.0
20956x9286	0.0
20639x9469	0.0
20956x9651	0.0
20639x9833	0.0
20956x10015	0.0
20639x10198	0.0
20956x10380	0.0
20639x10562	0.0
20956x10744	0.0
20639x10927	0.0
20956x11109	0.0
20639x11291	0.0
20956x11473	0.0
20639x11655	0.0
20956x11838	0.0
20639x12020	0.0
20956x12202	0.0
20639x12384	0.0
20956x12567	0.0
20639x12749	0.0
20956x12931	0.0
20639x13113	0.0
20956x13295	0.0
20639x13478	0.0
20956x13660	0.0
20639x13842	0.0
20956x14024	0.0
20639x14207	0.0
20956x14389	0.0
20639x14571	0.0
20957x14753	0.0
20640x14935	0.0
20957x15118	0.0
20640x15300	0.0
20957x15482	0.0
20640x15664	0.0
20957x15847	0.0
20640x16029	0.0
20957x16211	0.0
20640x16393	0.0
20957x16575	0.0
20640x16758	0.0
20957x16940	0.0
20640x17122	0.0
20957x17304	0.0
20640x17487	0.0
20957x17669	0.0
20640x17851	0.0
20957x18033	0.0
20640x18216	0.0
20957x18398	0.0
20640x18580	0.0
20957x18762	0.0
20640x18944	0.0
20957x19127	0.0
20640x19309	0.0
20957x19491	0.0
20640x19673	0.0
20957x19855	0.0
20640x20038	0.0
20958x20220	0.0
20641x20402	0.0
20958x20584	0.0
20641x20767	0.0
20958x20949	0.0
20641x21131	0.0
20958x21313	0.0
20641x21496	0.0
20958x21678	0.0
20641x21860	0.0
20958x22042	0.0
20641x22224	0.0
20958x22407	0.0
20641x22589	0.0
20958x22771	0.0
20641x22953	0.0
20958x23136	0.0
20641x23318	0.0
20958x23500	0.0
20641x23682	0.0
20958x23864	0.0
20641x24047	0.0
20958x24229	0.0
20641x24411	0.0
20958x24593	0.0
20641x24776	0.0
20958x24958	0.0
20641x25140	0.0
20958x25322	0.0
20641x25505	0.0
20959x25687	0.0
20642x25869	0.0
20959x26051	0.0
20642x26233	0.0
20959x26416	0.0
20642x26598	0.0
20959x26780	0.0
20642x26962	0.0
20959x27144	0.0
20642x27327	0.0
20959x27509	0.0
20642x27691	0.0
20959x27873	0.0
21272x4731	0.0
21589x4913	0.0
21272x5095	0.0
21589x5277	0.0
21272x5460	0.0
21589x5642	0.0
21272x5824	0.0
21589x6006	0.0
21272x6189	0.0
21589x6371	0.0
21272x6553	0.0
21589x6735	0.0
21272x6918	0.0
21589x7100	0.0
21272x7282	0.0
21589x7464	0.0
21272x7646	0.0
21589x7829	0.0
21272x8011	0.0
21589x8193	0.0
21272x8375	0.0
21590x8557	0.0
21273x8740	0.0
21590x8922	0.0
21273x9104	0.0
21590x9286	0.0
21273x9469	0.0
21590x9651	0.0
21273x9833	0.0
21590x10015	0.0
21273x10198	0.0
21590x10380	0.0
21273x10562	0.0
21590x10744	0.0
21273x10926	0.0
21590x11109	0.0
21273x11291	0.0
21590x11473	0.0
21273x11655	0.0
21590x11838	0.0
21273x12020	0.0
21590x12202	0.0
21273x12384	0.0
21590x12566	0.0
21273x12749	0.0
21590x12931	0.0
21273x13113	0.0
21590x13295	0.0
21273x13478	0.0
21590x13660	0.0
21273x13842	0.0
21591x14024	0.0
21274x14206	0.0
21591x14389	0.0
21274x14571	0.0
21591x14753	0.0
21274x14935	0.0
21591x15118	0.0
21274x15300	0.0
21591x15482	0.0
21274x15664	0.0
21591x15846	0.0
21274x16029	0.0
21591x16211	0.0
21274x16393	0.0
21591x16575	0.0
21274x16758	0.0
21591x16940	0.0
21274x17122	0.0
21591x17304	0.0
21274x17487	0.0
21591x17669	0.0
21274x17851	0.0
21591x18033	0.0
21274x18215	0.0
21591x18398	0.0
21274x18580	0.0
21591x18762	0.0
21274x18944	0.0
21591x19126	0.0
21274x19309	0.0
21592x19491	0.0
21275x19673	0.0
21592x19855	0.0
21275x20038	0.0
21592x20220	0.0
21275x20402	0.0
21592x20584	0.0
21275x20767	0.0
21592x20949	0.0
21275x21131	0.0
21592x21313	0.0
21275x21495	0.0
21592x21678	0.0
21275x21860	0.0
21592x22042	0.0
21275x22224	0.0
21592x22407	0.0
21275x22589	0.0
21592x22771	0.0
21275x22953	0.0
21592x23135	0.0
21275x23318	0.0
21592x23500	0.0
21275x23682	0.0
21592x23864	0.0
21275x24047	0.0
21592x24229	0.0
21275x24411	0.0
21592x24593	0.0
21275x24775	0.0
21593x24958	0.0
21276x25140	0.0
21593x25322	0.0
21276x25504	0.0
21593x25687	0.0
21276x25869	0.0
21593x26051	0.0
21276x26233	0.0
21593x26415	0.0
21276x26598	0.0
21593x26780	0.0
21276x26962	0.0
21593x27144	0.0
21276x27327	0.0
21593x27509	0.0
21276x27691	0.0
21593x27873	0.0
21906x4731	0.0
22223x4913	0.0
21906x5095	0.0
22223x5277	0.0
21906x5460	0.0
22223x5642	0.0
21906x5824	0.0
22223x6006	0.0
21906x6188	0.0
22223x6371	0.0
21906x6553	0.0
22223x6735	0.0
21906x6917	0.0
22223x7100	0.0
21906x7282	0.0
22224x7464	0.0
21906x7646	0.0
22224x7828	0.0
21907x8011	0.0
22224x8193	0.0
21907x8375	0.0
22224x8557	0.0
21907x8740	0.0
22224x8922	0.0
21907x9104	0.0
22224x9286	0.0
21907x9469	0.0
22224x9651	0.0
21907x9833	0.0
22224x10015	0.0
21907x10197	0.0
22224x10380	0.0
21907x10562	0.0
22224x10744	0.0
21907x10926	0.0
22224x11108	0.0
21907x11291	0.0
22224x11473	0.0
21907x11655	0.0
22224x11837	0.0
21907x12020	0.0
22224x12202	0.0
21907x12384	0.0
22224x12566	0.0
21907x12749	0.0
22225x12931	0.0
21907x13113	0.0
22225x13295	0.0
21908x13477	0.0
22225x13660	0.0
21908x13842	0.0
22225x14024	0.0
21908x14206	0.0
22225x14389	0.0
21908x14571	0.0
22225x14753	0.0
21908x14935	0.0
22225x15117	0.0
21908x15300	0.0
22225x15482	0.0
21908x15664	0.0
22225x15846	0.0
21908x16029	0.0
22225x16211	0.0
21908x16393	0.0
22225x16575	0.0
21908x16758	0.0
22225x16940	0.0
21908x17122	0.0
22225x17304	0.0
21908x17486	0.0
22225x17669	0.0
21908x17851	0.0
22225x18033	0.0
21908x18215	0.0
22225x18397	0.0
21908x18580	0.0
22226x18762	0.0
21909x18944	0.0
22226x19126	0.0
21909x19309	0.0
22226x19491	0.0
21909x19673	0.0
22226x19855	0.0
21909x20038	0.0
22226x20220	0.0
21909x20402	0.0
22226x20584	0.0
21909x20766	0.0
22226x20949	0.0
21909x21131	0.0
22226x21313	0.0
21909x21495	0.0
22226x21678	0.0
21909x21860	0.0
22226x22042	0.0
21909x22224	0.0
22226x22406	0.0
21909x22589	0.0
22226x22771	0.0
21909x22953	0.0
22226x23135	0.0
21909x23318	0.0
22226x23500	0.0
21909x23682	0.0
22226x23864	0.0
21909x24046	0.0
22227x24229	0.0
21910x24411	0.0
22227x24593	0.0
21910x24775	0.0
22227x24958	0.0
21910x25140	0.0
22227x25322	0.0
21910x25504	0.0
22227x25686	0.0
21910x25869	0.0
22227x26051	0.0
21910x26233	0.0
22227x26415	0.0
21910x26598	0.0
22227x26780	0.0
21910x26962	0.0
22227x27144	0.0
21910x27327	0.0
22227x27509	0.0
21910x27691	0.0
22227x27873	0.0
22540x4731	0.0
22857x4913	0.0
22540x5095	0.0
22857x5277	0.0
22540x5459	0.0
22857x5642	0.0
22540x5824	0.0
22857x6006	0.0
22540x6188	0.0
22857x6371	0.0
22540x6553	0.0
22858x6735	0.0
22540x6917	0.0
22858x7099	0.0
22541x7282	0.0
22858x7464	0.0
22541x7646	0.0
22858x7828	0.0
22541x8011	0.0
22858x8193	0.0
22541x8375	0.0
22858x8557	0.0
22541x8740	0.0
22858x8922	0.0
22541x9104	0.0
22858x9286	0.0
22541x9468	0.0
22858x9651	0.0
22541x9833	0.0
22858x10015	0.0
22541x10197	0.0
22858x10379	0.0
22541x10562	0.0
22858x10744	0.0
22541x10926	0.0
22858x11108	0.0
22541x11291	0.0
22858x11473	0.0
22541x11655	0.0
22858x11837	0.0
22541x12020	0.0
22859x12202	0.0
22541x12384	0.0
22859x12566	0.0
22542x12748	0.0
22859x12931	0.0
22542x13113	0.0
22859x13295	0.0
22542x13477	0.0
22859x13660	0.0
22542x13842	0.0
22859x14024	0.0
22542x14206	0.0
22859x14388	0.0
22542x14571	0.0
22859x14753	0.0
22542x14935	0.0
22859x15117	0.0
22542x15300	0.0
22859x15482	0.0
22542x15664	0.0
22859x15846	0.0
22542x16028	0.0
22859x16211	0.0
22542x16393	0.0
22859x16575	0.0
22542x16757	0.0
22859x16940	0.0
22542x17122	0.0
22859x17304	0.0
22542x17486	0.0
22860x17668	0.0
22542x17851	0.0
22860x18033	0.0
22543x18215	0.0
22860x18397	0.0
22543x18580	0.0
22860x18762	0.0
22543x18944	0.0
22860x19126	0.0
22543x19309	0.0
22860x19491	0.0
22543x19673	0.0
22860x19855	0.0
22543x20037	0.0
22860x20220	0.0
22543x20402	0.0
22860x20584	0.0
22543x20766	0.0
22860x20948	0.0
22543x21131	0.0
22860x21313	0.0
22543x21495	0.0
22860x21677	0.0
22543x21860	0.0
22860x22042	0.0
22543x22224	0.0
22860x22406	0.0
22543x22589	0.0
22860x22771	0.0
22543x22953	0.0
22861x23135	0.0
22543x23317	0.0
22861x23500	0.0
22544x23682	0.0
22861x23864	0.0
22544x24046	0.0
22861x24229	0.0
22544x24411	0.0
22861x24593	0.0
22544x24775	0.0
22861x24957	0.0
22544x25140	0.0
22861x25322	0.0
22544x25504	0.0
22861x25686	0.0
22544x25869	0.0
22861x26051	0.0
22544x26233	0.0
22861x26415	0.0
22544x26598	0.0
22861x26780	0.0
22544x26962	0.0
22861x27144	0.0
22544x27326	0.0
22861x27509	0.0
22544x27691	0.0
22861x27873	0.0
23491x4913	0.0
23174x5095	0.0
23491x5277	0.0
23174x5459	0.0
23491x5642	0.0
23174x5824	0.0
23492x6006	0.0
23174x6188	0.0
23492x6370	0.0
23175x6553	0.0
23492x6735	0.0
23175x6917	0.0
23492x7099	0.0
23175x7282	0.0
23492x7464	0.0
23175x7646	0.0
23492x7828	0.0
23175x8011	0.0
23492x8193	0.0
23175x8375	0.0
23492x8557	0.0
23175x8739	0.0
23492x8922	0.0
23175x9104	0.0
23492x9286	0.0
23175x9468	0.0
23492x9650	0.0
23175x9833	0.0
23492x10015	0.0
23175x10197	0.0
23492x10379	0.0
23175x10562	0.0
23492x10744	0.0
23175x10926	0.0
23492x11108	0.0
23175x11291	0.0
23493x11473	0.0
23175x11655	0.0
23493x11837	0.0
23176x12019	0.0
23493x12202	0.0
23176x12384	0.0
23493x12566	0.0
23176x12748	0.0
23493x12931	0.0
23176x13113	0.0
23493x13295	0.0
23176x13477	0.0
23493x13659	0.0
23176x13842	0.0
23493x14024	0.0
23176x14206	0.0
23493x14388	0.0
23176x14571	0.0
23493x14753	0.0
23176x14935	0.0
23493x15117	0.0
23176x15299	0.0
23493x15482	0.0
23176x15664	0.0
23493x15846	0.0
23176x16028	0.0
23493x16211	0.0
23176x16393	0.0
23493x16575	0.0
23176x16757	0.0
23494x16939	0.0
23176x17122	0.0
23494x17304	0.0
23177x17486	0.0
23494x17668	0.0
23177x17851	0.0
23494x18033	0.0
23177x18215	0.0
23494x18397	0.0
